Outbound: Paris ➜ Barcelona,Wednesday 01 August,-,-,-
Outbound: Paris ➜ Barcelona,Thursday 06 September,22:45 ➜ 18:00,19h15, 2 changes,€51.00
Outbound: Paris ➜ Barcelona,Thursday 06 September,22:45 ➜ 21:00,22h15, 2 changes,€48.00
Outbound: Paris ➜ Barcelona,Thursday 06 September,22:55 ➜ 16:55,18h00, 1 change,€43.98
Outbound: Paris ➜ Barcelona,Thursday 06 September,23:00 ➜ 21:05,22h05, 0 changes,€63.90
Outbound: Paris ➜ Barcelona,Thursday 06 September,23:00 ➜ 09:45,34h45, 1 change,€83.10
Outbound: Paris ➜ Barcelona,Thursday 06 September,23:15 ➜ 16:34,17h19, 1 change,€70.00
Outbound: Paris ➜ Barcelona,Thursday 06 September,23:15 ➜ 18:00,18h45, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Friday 07 September,07:00 ➜ 03:00,20h00, 1 change,€54.00
Outbound: Paris ➜ Barcelona,Friday 07 September,07:15 ➜ 19:31,12h16, 1 change,€73.99
Outbound: Paris ➜ Barcelona,Friday 07 September,08:00 ➜ 02:40,18h40, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Friday 07 September,08:07 ➜ 16:34,8h27, 1 change,€118.00
Outbound: Paris ➜ Barcelona,Friday 07 September,08:07 ➜ 16:45,8h38, 1 change,€102.00
Outbound: Paris ➜ Barcelona,Friday 07 September,09:00 ➜ 09:45,24h45, 1 change,€74.60
Outbound: Paris ➜ Barcelona,Friday 07 September,10:00 ➜ 03:00,17h00, 1 change,€47.00
Outbound: Paris ➜ Barcelona,Friday 07 September,10:00 ➜ 09:45,23h45, 2 changes,€70.30
Outbound: Paris ➜ Barcelona,Friday 07 September,10:07 ➜ 16:34,6h27, 0 changes,€119.00
Outbound: Paris ➜ Barcelona,Friday 07 September,10:59 ➜ 19:31,8h32, 1 change,€104.00
Outbound: Paris ➜ Barcelona,Friday 07 September,11:07 ➜ 19:31,8h24, 2 changes,€140.30
Outbound: Paris ➜ Barcelona,Friday 07 September,13:00 ➜ 10:15,21h15, 1 change,€62.90
Outbound: Paris ➜ Barcelona,Friday 07 September,14:07 ➜ 20:34,6h27, 0 changes,€119.00
Outbound: Paris ➜ Barcelona,Friday 07 September,14:30 ➜ 05:45,15h15, 0 changes,€35.00
Outbound: Paris ➜ Barcelona,Friday 07 September,15:00 ➜ 09:30,18h30, 1 change,€64.98
Outbound: Paris ➜ Barcelona,Friday 07 September,16:00 ➜ 18:30,26h30, 2 changes,€54.00
Outbound: Paris ➜ Barcelona,Friday 07 September,17:00 ➜ 08:10,15h10, 0 changes,€59.00
Outbound: Paris ➜ Barcelona,Friday 07 September,18:07 ➜ 02:40,8h33, 1 change,€150.00
Outbound: Paris ➜ Barcelona,Friday 07 September,19:00 ➜ 08:55,13h55, 0 changes,€34.99
Outbound: Paris ➜ Barcelona,Friday 07 September,19:30 ➜ 05:25,33h55, 2 changes,€61.00
Outbound: Paris ➜ Barcelona,Friday 07 September,21:05 ➜ 16:45,19h40, 0 changes,€70.00
Outbound: Paris ➜ Barcelona,Friday 07 September,21:15 ➜ 13:10,15h55, 0 changes,€34.99
Outbound: Paris ➜ Barcelona,Saturday 08 September,07:15 ➜ 19:31,12h16, 1 change,€89.99
Outbound: Paris ➜ Barcelona,Saturday 08 September,08:00 ➜ 02:40,18h40, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,08:00 ➜ 02:40,18h40, 1 change,€44.99
Outbound: Paris ➜ Barcelona,Saturday 08 September,09:00 ➜ 09:45,24h45, 1 change,€65.80
Outbound: Paris ➜ Barcelona,Saturday 08 September,10:00 ➜ 05:35,19h35, 1 change,€44.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,10:00 ➜ 09:45,23h45, 2 changes,€62.40
Outbound: Paris ➜ Barcelona,Saturday 08 September,10:07 ➜ 16:34,6h27, 0 changes,€119.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,10:59 ➜ 19:31,8h32, 1 change,€120.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,12:15 ➜ 08:25,20h10, 0 changes,€70.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,12:30 ➜ 10:15,21h45, 1 change,€60.20
Outbound: Paris ➜ Barcelona,Saturday 08 September,13:00 ➜ 10:15,21h15, 1 change,€56.20
Outbound: Paris ➜ Barcelona,Saturday 08 September,14:00 ➜ 09:30,19h30, 1 change,€74.98
Outbound: Paris ➜ Barcelona,Saturday 08 September,14:07 ➜ 20:34,6h27, 0 changes,€129.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,14:30 ➜ 05:25,14h55, 0 changes,€35.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,16:00 ➜ 23:20,31h20, 2 changes,€95.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,16:30 ➜ 18:30,26h00, 2 changes,€54.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,17:00 ➜ 08:10,15h10, 0 changes,€59.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,17:00 ➜ 18:00,25h00, 2 changes,€66.50
Outbound: Paris ➜ Barcelona,Saturday 08 September,18:59 ➜ 08:10,13h11, 1 change,€94.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,19:00 ➜ 08:55,13h55, 0 changes,€34.99
Outbound: Paris ➜ Barcelona,Saturday 08 September,19:09 ➜ 08:10,13h01, 1 change,€59.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,21:05 ➜ 16:45,19h40, 0 changes,€70.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,21:15 ➜ 13:10,15h55, 0 changes,€34.99
Outbound: Paris ➜ Barcelona,Saturday 08 September,22:45 ➜ 21:00,22h15, 2 changes,€48.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,22:55 ➜ 16:55,18h00, 1 change,€43.98
Outbound: Paris ➜ Barcelona,Saturday 08 September,23:00 ➜ 21:05,22h05, 0 changes,€63.90
Outbound: Paris ➜ Barcelona,Saturday 08 September,23:15 ➜ 18:00,18h45, 1 change,€49.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,23:20 ➜ 18:00,18h40, 2 changes,€49.49
Outbound: Paris ➜ Barcelona,Saturday 08 September,23:45 ➜ 20:00,20h15, 0 changes,€59.98
Outbound: Paris ➜ Barcelona,Saturday 08 September,23:45 ➜ 21:00,21h15, 2 changes,€47.49
Outbound: Paris ➜ Barcelona,Saturday 08 September,01:55 ➜ 21:40,19h45, 1 change,€57.89
Outbound: Paris ➜ Barcelona,Saturday 08 September,07:15 ➜ 19:31,12h16, 1 change,€78.99
Outbound: Paris ➜ Barcelona,Saturday 08 September,09:00 ➜ 09:45,24h45, 1 change,€62.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,10:00 ➜ 09:45,23h45, 2 changes,€60.50

Outbound: Paris ➜ Barcelona,Saturday 08 September,10:00 ➜ 11:20,25h20, 2 changes,€59.00
Outbound: Paris ➜ Barcelona,Saturday 08 September,10:07 ➜ 16:34,6h27, 0 changes,€109.00
Outbound: Paris ➜ Barcelona,Sunday 09 September,07:15 ➜ 19:31,12h16, 1 change,€78.99
Outbound: Paris ➜ Barcelona,Sunday 09 September,09:00 ➜ 09:45,24h45, 1 change,€62.00
Outbound: Paris ➜ Barcelona,Sunday 09 September,10:00 ➜ 09:45,23h45, 2 changes,€60.50
Outbound: Paris ➜ Barcelona,Sunday 09 September,10:00 ➜ 11:20,25h20, 2 changes,€59.00
Outbound: Paris ➜ Barcelona,Sunday 09 September,10:07 ➜ 16:34,6h27, 0 changes,€109.00
Outbound: Paris ➜ Barcelona,Sunday 09 September,10:59 ➜ 19:31,8h32, 1 change,€109.00
Outbound: Paris ➜ Barcelona,Sunday 09 September,13:00 ➜ 10:15,21h15, 1 change,€49.50
Outbound: Paris ➜ Barcelona,Sunday 09 September,14:07 ➜ 20:34,6h27, 0 changes,€119.00
Outbound: Paris ➜ Barcelona,Sunday 09 September,14:30 ➜ 05:45,15h15, 0 changes,€35.00
Outbound: Paris ➜ Barcelona,Sunday 09 September,15:00 ➜ 09:30,18h30, 1 change,€64.98
Outbound: Paris ➜ Barcelona,Sunday 09 September,17:00 ➜ 08:10,15h10, 0 changes,€59.00
Outbound: Paris ➜ Barcelona,Sunday 09 September,18:30 ➜ 02:05,31h35, 2 changes,€93.00
Outbound: Paris ➜ Barcelona,Sunday 09 September,19:00 ➜ 08:55,13h55, 0 changes,€34.99
Outbound: Paris ➜ Barcelona,Sunday 09 September,20:00 ➜ 18:30,22h30, 2 changes,€50.00
Outbound: Paris ➜ Barcelona,Sunday 09 September,21:05 ➜ 16:45,19h40, 0 changes,€70.00
Outbound: Paris ➜ Barcelona,Sunday 09 September,21:15 ➜ 13:10,15h55, 0 changes,€34.99
Outbound: Paris ➜ Barcelona,Sunday 09 September,22:13 ➜ 11:21,13h08, 1 change,€57.00
Outbound: Paris ➜ Barcelona,Monday 10 September,07:00 ➜ 03:00,20h00, 1 change,€54.00
Outbound: Paris ➜ Barcelona,Monday 10 September,08:00 ➜ 02:40,18h40, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Monday 10 September,08:07 ➜ 16:45,8h38, 1 change,€88.00
Outbound: Paris ➜ Barcelona,Monday 10 September,09:00 ➜ 09:45,24h45, 1 change,€65.80
Outbound: Paris ➜ Barcelona,Monday 10 September,10:00 ➜ 03:00,17h00, 1 change,€44.00
Outbound: Paris ➜ Barcelona,Monday 10 September,10:00 ➜ 09:45,23h45, 2 changes,€62.40
Outbound: Paris ➜ Barcelona,Monday 10 September,10:07 ➜ 16:34,6h27, 0 changes,€99.00
Outbound: Paris ➜ Barcelona,Monday 10 September,10:59 ➜ 19:31,8h32, 1 change,€125.00
Outbound: Paris ➜ Barcelona,Monday 10 September,11:07 ➜ 19:31,8h24, 2 changes,€127.40
Outbound: Paris ➜ Barcelona,Monday 10 September,12:15 ➜ 08:25,20h10, 0 changes,€70.00
Outbound: Paris ➜ Barcelona,Monday 10 September,13:00 ➜ 10:15,21h15, 1 change,€56.20
Outbound: Paris ➜ Barcelona,Monday 10 September,14:00 ➜ 06:00,40h00, 2 changes,€108.00
Outbound: Paris ➜ Barcelona,Monday 10 September,14:07 ➜ 20:34,6h27, 0 changes,€119.00
Outbound: Paris ➜ Barcelona,Monday 10 September,14:30 ➜ 05:45,15h15, 0 changes,€50.00
Outbound: Paris ➜ Barcelona,Monday 10 September,15:00 ➜ 09:30,18h30, 1 change,€59.98
Outbound: Paris ➜ Barcelona,Monday 10 September,16:00 ➜ 18:30,26h30, 2 changes,€50.00
Outbound: Paris ➜ Barcelona,Monday 10 September,17:00 ➜ 08:10,15h10, 0 changes,€59.00
Outbound: Paris ➜ Barcelona,Monday 10 September,17:00 ➜ 18:00,25h00, 2 changes,€64.50
Outbound: Paris ➜ Barcelona,Monday 10 September,18:07 ➜ 02:40,8h33, 1 change,€103.00
Outbound: Paris ➜ Barcelona,Monday 10 September,22:06 ➜ 12:38,14h32, 2 changes,€80.00
Outbound: Paris ➜ Barcelona,Monday 10 September,22:15 ➜ 16:55,18h40, 1 change,€39.98
Outbound: Paris ➜ Barcelona,Monday 10 September,23:15 ➜ 16:34,17h19, 1 change,€70.00
Outbound: Paris ➜ Barcelona,Monday 10 September,23:15 ➜ 18:00,18h45, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Tuesday 11 September,07:15 ➜ 19:31,12h16, 1 change,€78.99
Outbound: Paris ➜ Barcelona,Tuesday 11 September,08:07 ➜ 16:34,8h27, 1 change,€96.00
Outbound: Paris ➜ Barcelona,Tuesday 11 September,10:07 ➜ 16:34,6h27, 0 changes,€129.00
Outbound: Paris ➜ Barcelona,Tuesday 11 September,10:59 ➜ 19:31,8h32, 1 change,€109.00
Outbound: Paris ➜ Barcelona,Tuesday 11 September,11:07 ➜ 19:31,8h24, 2 changes,€127.40
Outbound: Paris ➜ Barcelona,Tuesday 11 September,14:07 ➜ 20:34,6h27, 0 changes,€129.00
Outbound: Paris ➜ Barcelona,Wednesday 12 September,07:15 ➜ 19:31,12h16, 1 change,€68.99
Outbound: Paris ➜ Barcelona,Wednesday 12 September,07:30 ➜ 09:45,26h15, 1 change,€65.80
Outbound: Paris ➜ Barcelona,Wednesday 12 September,08:00 ➜ 02:40,18h40, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Wednesday 12 September,08:30 ➜ 09:30,25h00, 1 change,€68.98
Outbound: Paris ➜ Barcelona,Wednesday 12 September,10:00 ➜ 05:35,19h35, 1 change,€44.00
Outbound: Paris ➜ Barcelona,Wednesday 12 September,10:07 ➜ 16:34,6h27, 0 changes,€89.00
Outbound: Paris ➜ Barcelona,Wednesday 12 September,10:59 ➜ 19:31,8h32, 1 change,€99.00
Outbound: Paris ➜ Barcelona,Wednesday 12 September,11:07 ➜ 19:31,8h24, 2 changes,€121.20
Outbound: Paris ➜ Barcelona,Wednesday 12 September,12:15 ➜ 10:15,22h00, 1 change,€67.20
Outbound: Paris ➜ Barcelona,Wednesday 12 September,13:00 ➜ 10:15,21h15, 1 change,€56.20
Outbound: Paris ➜ Barcelona,Wednesday 12 September,14:07 ➜ 20:34,6h27, 0 changes,€79.00
Outbound: Paris ➜ Barcelona,Wednesday 12 September,14:30 ➜ 05:45,15h15, 0 changes,€35.00
Outbound: Paris ➜ Barcelona,Wednesday 12 September,16:00 ➜ 18:30,26h30, 2 changes,€50.00
Outbound: Paris ➜ Barcelona,Wednesday 12 September,18:07 ➜ 02:40,8h33, 1 change,€122.00
Outbound: Paris ➜ Barcelona,Wednesday 12 September,22:06 ➜ 12:38,14h32, 2 changes,€95.00
Outbound: Paris ➜ Barcelona,Wednesday 12 September,22:15 ➜ 16:55,18h40, 1 change,€39.98
Outbound: Paris ➜ Barcelona,Wednesday 12 September,22:45 ➜ 18:00,19h15, 2 changes,€51.00
Outbound: Paris ➜ Barcelona,Wednesday 12 September,23:15 ➜ 16:34,17h19, 1 change,€70.00
Outbound: Paris ➜ Barcelona,Wednesday 12 September,23:15 ➜ 18:00,18h45, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,07:15 ➜ 19:31,12h16, 1 change,€78.99
Outbound: Paris ➜ Barcelona,Thursday 13 September,08:07 ➜ 16:34,8h27, 1 change,€96.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,10:07 ➜ 16:34,6h27, 0 changes,€109.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,10:59 ➜ 19:31,8h32, 1 change,€109.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,11:07 ➜ 19:31,8h24, 2 changes,€127.40
Outbound: Paris ➜ Barcelona,Thursday 13 September,12:15 ➜ 08:25,20h10, 0 changes,€70.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,14:07 ➜ 20:34,6h27, 0 changes,€89.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,14:30 ➜ 05:45,15h15, 0 changes,€35.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,15:30 ➜ 02:05,34h35, 2 changes,€98.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,16:00 ➜ 18:30,26h30, 2 changes,€50.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,17:00 ➜ 08:10,15h10, 0 changes,€59.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,17:00 ➜ 18:30,25h30, 2 changes,€64.50
Outbound: Paris ➜ Barcelona,Thursday 13 September,18:07 ➜ 02:40,8h33, 1 change,€122.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,19:00 ➜ 08:55,13h55, 0 changes,€28.99
Outbound: Paris ➜ Barcelona,Thursday 13 September,21:05 ➜ 16:45,19h40, 0 changes,€70.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,21:15 ➜ 13:10,15h55, 0 changes,€28.99
Outbound: Paris ➜ Barcelona,Thursday 13 September,22:06 ➜ 12:38,14h32, 2 changes,€84.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,22:30 ➜ 02:05,27h35, 1 change,€84.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,22:45 ➜ 18:00,19h15, 2 changes,€51.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,22:45 ➜ 21:00,22h15, 2 changes,€48.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,22:55 ➜ 16:55,18h00, 1 change,€39.98
Outbound: Paris ➜ Barcelona,Thursday 13 September,23:00 ➜ 21:05,22h05, 0 changes,€63.90
Outbound: Paris ➜ Barcelona,Thursday 13 September,23:00 ➜ 09:45,34h45, 1 change,€73.80
Outbound: Paris ➜ Barcelona,Thursday 13 September,23:15 ➜ 16:34,17h19, 1 change,€66.00
Outbound: Paris ➜ Barcelona,Thursday 13 September,23:15 ➜ 18:00,18h45, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Friday 14 September,07:00 ➜ 03:00,20h00, 1 change,€54.00
Outbound: Paris ➜ Barcelona,Friday 14 September,07:15 ➜ 19:31,12h16, 1 change,€78.99
Outbound: Paris ➜ Barcelona,Friday 14 September,08:00 ➜ 02:40,18h40, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Friday 14 September,09:00 ➜ 09:45,24h45, 1 change,€65.80

Outbound: Paris ➜ Barcelona,Friday 14 September,10:00 ➜ 03:00,17h00, 1 change,€47.00
Outbound: Paris ➜ Barcelona,Friday 14 September,10:00 ➜ 09:45,23h45, 2 changes,€65.40
Outbound: Paris ➜ Barcelona,Friday 14 September,10:07 ➜ 16:34,6h27, 0 changes,€89.00
Outbound: Paris ➜ Barcelona,Friday 14 September,10:59 ➜ 19:31,8h32, 1 change,€109.00
Outbound: Paris ➜ Barcelona,Friday 14 September,11:07 ➜ 19:31,8h24, 2 changes,€140.30
Outbound: Paris ➜ Barcelona,Friday 14 September,13:00 ➜ 10:15,21h15, 1 change,€56.20
Outbound: Paris ➜ Barcelona,Friday 14 September,14:07 ➜ 20:34,6h27, 0 changes,€79.00
Outbound: Paris ➜ Barcelona,Friday 14 September,14:30 ➜ 05:45,15h15, 0 changes,€35.00
Outbound: Paris ➜ Barcelona,Friday 14 September,15:00 ➜ 09:30,18h30, 1 change,€64.98
Outbound: Paris ➜ Barcelona,Friday 14 September,16:00 ➜ 18:30,26h30, 2 changes,€50.00
Outbound: Paris ➜ Barcelona,Friday 14 September,17:00 ➜ 08:10,15h10, 0 changes,€59.00
Outbound: Paris ➜ Barcelona,Friday 14 September,18:07 ➜ 02:40,8h33, 1 change,€150.00
Outbound: Paris ➜ Barcelona,Friday 14 September,19:00 ➜ 08:55,13h55, 0 changes,€28.99
Outbound: Paris ➜ Barcelona,Friday 14 September,19:30 ➜ 05:25,33h55, 2 changes,€61.00
Outbound: Paris ➜ Barcelona,Friday 14 September,21:05 ➜ 16:45,19h40, 0 changes,€70.00
Outbound: Paris ➜ Barcelona,Friday 14 September,21:15 ➜ 13:10,15h55, 0 changes,€28.99
Outbound: Paris ➜ Barcelona,Saturday 15 September,07:15 ➜ 19:31,12h16, 1 change,€73.99
Outbound: Paris ➜ Barcelona,Saturday 15 September,08:00 ➜ 02:40,18h40, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,08:00 ➜ 02:40,18h40, 1 change,€44.99
Outbound: Paris ➜ Barcelona,Saturday 15 September,09:00 ➜ 09:45,24h45, 1 change,€57.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,10:00 ➜ 05:35,19h35, 1 change,€44.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,10:07 ➜ 16:34,6h27, 0 changes,€99.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,10:59 ➜ 19:31,8h32, 1 change,€109.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,12:15 ➜ 08:25,20h10, 0 changes,€70.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,12:30 ➜ 10:15,21h45, 1 change,€52.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,13:00 ➜ 10:15,21h15, 1 change,€49.50
Outbound: Paris ➜ Barcelona,Saturday 15 September,14:00 ➜ 09:30,19h30, 1 change,€64.98
Outbound: Paris ➜ Barcelona,Saturday 15 September,14:07 ➜ 20:34,6h27, 0 changes,€69.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,14:30 ➜ 05:25,14h55, 0 changes,€35.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,16:00 ➜ 23:20,31h20, 2 changes,€79.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,16:30 ➜ 18:30,26h00, 2 changes,€50.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,17:00 ➜ 08:10,15h10, 0 changes,€59.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,17:00 ➜ 18:00,25h00, 2 changes,€65.50
Outbound: Paris ➜ Barcelona,Saturday 15 September,18:59 ➜ 08:10,13h11, 1 change,€94.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,19:00 ➜ 08:55,13h55, 0 changes,€28.99
Outbound: Paris ➜ Barcelona,Saturday 15 September,19:09 ➜ 08:10,13h01, 1 change,€59.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,21:05 ➜ 16:45,19h40, 0 changes,€70.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,21:15 ➜ 13:10,15h55, 0 changes,€28.99
Outbound: Paris ➜ Barcelona,Saturday 15 September,22:45 ➜ 21:00,22h15, 2 changes,€48.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,22:55 ➜ 16:55,18h00, 1 change,€43.98
Outbound: Paris ➜ Barcelona,Saturday 15 September,23:00 ➜ 21:05,22h05, 0 changes,€63.90
Outbound: Paris ➜ Barcelona,Saturday 15 September,23:15 ➜ 18:00,18h45, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,23:20 ➜ 18:00,18h40, 2 changes,€48.49
Outbound: Paris ➜ Barcelona,Saturday 15 September,23:45 ➜ 20:00,20h15, 0 changes,€59.98
Outbound: Paris ➜ Barcelona,Saturday 15 September,23:45 ➜ 21:00,21h15, 2 changes,€47.49
Outbound: Paris ➜ Barcelona,Saturday 15 September,01:55 ➜ 21:40,19h45, 1 change,€47.89
Outbound: Paris ➜ Barcelona,Saturday 15 September,09:00 ➜ 09:45,24h45, 1 change,€57.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,10:00 ➜ 11:20,25h20, 2 changes,€59.00
Outbound: Paris ➜ Barcelona,Saturday 15 September,10:07 ➜ 16:34,6h27, 0 changes,€99.00
Outbound: Paris ➜ Barcelona,Sunday 16 September,09:00 ➜ 09:45,24h45, 1 change,€57.00
Outbound: Paris ➜ Barcelona,Sunday 16 September,10:00 ➜ 11:20,25h20, 2 changes,€59.00
Outbound: Paris ➜ Barcelona,Sunday 16 September,10:07 ➜ 16:34,6h27, 0 changes,€99.00
Outbound: Paris ➜ Barcelona,Sunday 16 September,10:59 ➜ 19:31,8h32, 1 change,€130.00
Outbound: Paris ➜ Barcelona,Sunday 16 September,13:00 ➜ 10:15,21h15, 1 change,€49.50
Outbound: Paris ➜ Barcelona,Sunday 16 September,14:07 ➜ 20:34,6h27, 0 changes,€119.00
Outbound: Paris ➜ Barcelona,Sunday 16 September,14:30 ➜ 05:45,15h15, 0 changes,€35.00
Outbound: Paris ➜ Barcelona,Sunday 16 September,15:00 ➜ 09:30,18h30, 1 change,€60.98
Outbound: Paris ➜ Barcelona,Sunday 16 September,17:00 ➜ 08:10,15h10, 0 changes,€59.00
Outbound: Paris ➜ Barcelona,Sunday 16 September,18:30 ➜ 02:05,31h35, 2 changes,€93.00
Outbound: Paris ➜ Barcelona,Sunday 16 September,18:45 ➜ 05:45,35h00, 2 changes,€89.00
Outbound: Paris ➜ Barcelona,Sunday 16 September,19:00 ➜ 08:55,13h55, 0 changes,€34.99
Outbound: Paris ➜ Barcelona,Sunday 16 September,20:00 ➜ 18:30,22h30, 2 changes,€50.00
Outbound: Paris ➜ Barcelona,Sunday 16 September,21:05 ➜ 16:45,19h40, 0 changes,€70.00
Outbound: Paris ➜ Barcelona,Sunday 16 September,21:15 ➜ 13:10,15h55, 0 changes,€34.99
Outbound: Paris ➜ Barcelona,Sunday 16 September,21:53 ➜ 11:21,13h28, 1 change,€72.00
Outbound: Paris ➜ Barcelona,Monday 17 September,07:00 ➜ 03:00,20h00, 1 change,€54.00
Outbound: Paris ➜ Barcelona,Monday 17 September,07:15 ➜ 19:31,12h16, 1 change,€78.99
Outbound: Paris ➜ Barcelona,Monday 17 September,08:00 ➜ 02:40,18h40, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Monday 17 September,08:07 ➜ 16:45,8h38, 1 change,€80.00
Outbound: Paris ➜ Barcelona,Monday 17 September,09:00 ➜ 09:45,24h45, 1 change,€57.00
Outbound: Paris ➜ Barcelona,Monday 17 September,10:00 ➜ 03:00,17h00, 1 change,€44.00
Outbound: Paris ➜ Barcelona,Monday 17 September,10:07 ➜ 16:34,6h27, 0 changes,€89.00
Outbound: Paris ➜ Barcelona,Monday 17 September,10:59 ➜ 19:31,8h32, 1 change,€109.00
Outbound: Paris ➜ Barcelona,Monday 17 September,11:07 ➜ 19:31,8h24, 2 changes,€127.40
Outbound: Paris ➜ Barcelona,Monday 17 September,12:15 ➜ 08:25,20h10, 0 changes,€70.00
Outbound: Paris ➜ Barcelona,Monday 17 September,13:00 ➜ 10:15,21h15, 1 change,€49.50
Outbound: Paris ➜ Barcelona,Monday 17 September,14:00 ➜ 06:00,40h00, 2 changes,€83.00
Outbound: Paris ➜ Barcelona,Monday 17 September,14:07 ➜ 20:34,6h27, 0 changes,€99.00
Outbound: Paris ➜ Barcelona,Monday 17 September,14:30 ➜ 05:45,15h15, 0 changes,€35.00
Outbound: Paris ➜ Barcelona,Monday 17 September,15:00 ➜ 09:30,18h30, 1 change,€55.98
Outbound: Paris ➜ Barcelona,Monday 17 September,16:00 ➜ 18:30,26h30, 2 changes,€50.00
Outbound: Paris ➜ Barcelona,Monday 17 September,17:00 ➜ 08:10,15h10, 0 changes,€59.00
Outbound: Paris ➜ Barcelona,Monday 17 September,17:00 ➜ 18:00,25h00, 2 changes,€64.50
Outbound: Paris ➜ Barcelona,Monday 17 September,18:07 ➜ 02:40,8h33, 1 change,€81.00
Outbound: Paris ➜ Barcelona,Monday 17 September,22:06 ➜ 12:38,14h32, 2 changes,€95.00
Outbound: Paris ➜ Barcelona,Monday 17 September,22:15 ➜ 16:55,18h40, 1 change,€39.98
Outbound: Paris ➜ Barcelona,Monday 17 September,23:15 ➜ 16:34,17h19, 1 change,€66.00
Outbound: Paris ➜ Barcelona,Monday 17 September,23:15 ➜ 18:00,18h45, 1 change,€45.00
Outbound: Paris ➜ Barcelona,Tuesday 18 September,07:15 ➜ 19:31,12h16, 1 change,€68.99
Outbound: Paris ➜ Barcelona,Tuesday 18 September,10:07 ➜ 16:34,6h27, 0 changes,€69.00
Outbound: Paris ➜ Barcelona,Tuesday 18 September,10:59 ➜ 19:31,8h32, 1 change,€99.00
Outbound: Paris ➜ Barcelona,Tuesday 18 September,11:07 ➜ 19:31,8h24, 2 changes,€127.40
Outbound: Paris ➜ Barcelona,Tuesday 18 September,14:07 ➜ 20:34,6h27, 0 changes,€69.00
Outbound: Paris ➜ Barcelona,Tuesday 18 September,14:30 ➜ 05:45,15h15, 0 changes,€35.00
Outbound: Paris ➜ Barcelona,Tuesday 18 September,15:00 ➜ 09:30,18h30, 1 change,€55.98
Outbound: Paris ➜ Barcelona,Tuesday 18 September,15:30 ➜ 02:05,34h35, 2 changes,€98.00
Outbound: Paris ➜ Barcelona,Tuesday 18 September,18:07 ➜ 02:40,8h33, 1 change,€89.00
Outbound: Paris ➜ Barcelona,Tuesday 18 September,22:06 ➜ 12:38,14h32, 2 changes,€80.00

